file	motifs	min_ml	m6A-within-motifs	motifs-covered-by-m6A	AT-bases-covered-by-motifs	n-of-motifs	m6A-coverage	n-of-m6A-bp
PS00230_ML.fiberseq.tbl.gz	GAATTC	208	0.00029792504	0.018162393	0.0007861589	2808.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	209	0.00029313872	0.018018018	0.0007877902	2664.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	210	0.00030941934	0.018301611	0.00079617858	2732.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	211	0.00030098384	0.017582418	0.00078956502	2730.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	212	0.00028736733	0.016339869	0.00079127017	2754.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	213	0.0002895556	0.016369048	0.00079069824	2688.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	214	0.00027936863	0.01517341	0.00079605103	2768.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	215	0.00026554095	0.014508929	0.00077805762	2688.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	216	0.00027234257	0.014498141	0.00078751868	2690.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	217	0.00027101431	0.014274981	0.00078030558	2662.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	218	0.00027538627	0.014147431	0.00077936737	2686.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	219	0.00027966319	0.014198005	0.00077731087	2606.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	220	0.00028012512	0.013888889	0.00079101345	2592.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	221	0.00028082438	0.013513514	0.00078155484	2664.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	222	0.00027245336	0.012772352	0.00078815389	2662.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	223	0.00026337882	0.012039127	0.00078867161	2658.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	224	0.00027414629	0.012393493	0.0007894308	2582.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	225	0.00026987264	0.011787072	0.00078801545	2630.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	226	0.00025858456	0.011188272	0.00077593964	2592.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	227	0.00024836265	0.010281797	0.00079499871	2626.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	228	0.00020738674	0.0086410055	0.00076368392	2546.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	229	0.00023338131	0.0092879257	0.0007860473	2584.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	230	0.00023958313	0.0092664093	0.00078800336	2590.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	231	0.00025361143	0.009491268	0.00077898365	2634.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	232	0.00023466917	0.0086956522	0.00077904858	2530.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	233	0.00025271115	0.0088529638	0.00080262971	2598.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	234	0.00023716754	0.0080091533	0.00079963672	2622.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	235	0.00024578364	0.0081081081	0.00079048343	2590.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	236	0.00024372113	0.0077700078	0.00079140486	2574.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	237	0.00024077148	0.0074862096	0.00078801081	2538.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	238	0.00025000658	0.0075757576	0.00078001349	2508.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	239	0.00024670376	0.0071033938	0.00079599927	2534.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	240	0.00021500753	0.0059856345	0.00079389719	2506.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	241	0.0002143393	0.0057330057	0.00080323002	2442.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	242	0.00020923869	0.0054347826	0.00078595429	2392.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	243	0.0002005113	0.00486618	0.00080520398	2466.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	244	0.00017312353	0.004318618	0.00078208089	2084.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	245	0.00019566408	0.0046253469	0.00078328509	2162.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	246	0.00014575438	0.0030224525	0.00079534551	2316.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	247	0.00010266097	0.0020145044	0.00077857043	2482.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	248	8.4488003e-05	0.0015015015	0.00079877952	2664.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	249	6.4814415e-05	0.0010578279	0.00079290834	2836.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	250	6.8737971e-05	0.0010359116	0.00078565315	2896.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	251	4.7984645e-05	0.00065919578	0.00078721913	3034.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	252	2.641659e-05	0.00032701112	0.00078388227	3058.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	253	3.004898e-05	0.00031585597	0.00078918984	3166.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	254	3.7827205e-05	0.00031308704	0.00079076611	3194.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GAATTC	255	0.0	0.0	0.00078678245	3164.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	159	0.034624821	0.96391753	0.0098329912	776.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	166	0.10742858	0.97664344	0.010467117	42472.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	169	0.11743301	0.97605514	0.010484806	42222.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	171	0.12154939	0.97504913	0.010475995	41722.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	173	0.1242313	0.9754564	0.010485379	41192.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	174	0.1254147	0.97454302	0.010490307	40264.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	175	0.12614735	0.97566215	0.01049688	39568.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	176	0.12951695	0.97557663	0.010494058	40494.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	177	0.13205195	0.97489787	0.010514633	40634.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	178	0.13262452	0.97408752	0.010532456	39672.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	179	0.13260839	0.97339321	0.01052405	38524.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	180	0.13450992	0.97457057	0.010498671	38656.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	181	0.13738077	0.9739095	0.010512365	39248.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	182	0.13920524	0.97399213	0.010565544	39142.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	183	0.14719892	0.97250859	0.010464656	42486.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	184	0.14495635	0.97030415	0.010529046	38928.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	185	0.14921354	0.97047542	0.010521034	39628.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	186	0.15048463	0.9698605	0.01054413	39284.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	187	0.15162966	0.96903451	0.010463142	38882.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	188	0.15571015	0.96866881	0.010537425	39258.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	189	0.15659773	0.97025066	0.010530161	38858.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	190	0.1576544	0.96814238	0.010493261	38264.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	191	0.16070346	0.96972784	0.010583871	38286.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	192	0.16462164	0.96850131	0.010523606	38954.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	193	0.16548594	0.9679758	0.010586898	38346.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	194	0.16974228	0.96831566	0.010514809	38852.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	195	0.17116073	0.96931333	0.010538464	38388.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	196	0.17132859	0.96638813	0.010505687	37338.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	197	0.17493315	0.967628	0.010548464	37656.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	198	0.17838239	0.96686763	0.010567675	37818.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	199	0.18032974	0.96679408	0.010525251	37674.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	200	0.18455194	0.96535979	0.010517103	38106.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	201	0.18804857	0.96589302	0.01055333	38174.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	202	0.19021348	0.96641258	0.010514308	37782.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	203	0.19277333	0.96415991	0.010555526	37472.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	204	0.19775859	0.96453864	0.010511118	38126.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	205	0.198941	0.96257429	0.010503796	37354.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	206	0.20463903	0.96389154	0.010577111	37692.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	207	0.20552358	0.96326575	0.010577902	36696.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	208	0.21172539	0.96194066	0.010548752	37678.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	209	0.21000336	0.96106764	0.010580756	35780.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	210	0.21397585	0.96170106	0.010477967	35954.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	211	0.21993767	0.96038004	0.010562818	36522.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	212	0.22416568	0.95988515	0.010507171	36570.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	213	0.22596524	0.95704889	0.010553821	35878.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	214	0.2332595	0.95699159	0.010538473	36644.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	215	0.23571185	0.95590347	0.010482937	36216.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	216	0.2399338	0.95723519	0.010508251	35894.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	217	0.24407691	0.95450996	0.010509796	35854.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	218	0.25058701	0.9551406	0.01050434	36202.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	219	0.251455	0.95171072	0.010426584	34956.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	220	0.25559861	0.950628	0.010545015	34554.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	221	0.26590168	0.9510351	0.010515198	35842.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	222	0.27185236	0.94948223	0.01057879	35730.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	223	0.27846549	0.94999158	0.01056725	35614.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	224	0.28099138	0.9472909	0.010586077	34624.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	225	0.28835456	0.94577694	0.010493489	35022.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	226	0.29352023	0.94423728	0.010436268	34862.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	227	0.30108912	0.94198227	0.010519655	34748.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	228	0.3114666	0.94117815	0.010530199	35106.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	229	0.31619277	0.93906313	0.010533155	34626.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	230	0.324715	0.93557294	0.010578108	34768.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	231	0.33680612	0.93576663	0.010492916	35480.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	232	0.34086764	0.93274956	0.010549488	34260.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	233	0.35063123	0.93097614	0.010589893	34278.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	234	0.36322774	0.92969879	0.010550203	34594.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	235	0.3758383	0.92766351	0.010565009	34616.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	236	0.38548153	0.92559106	0.01050779	34176.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	237	0.39470049	0.92085501	0.010501843	33824.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	238	0.4080239	0.91998457	0.010482909	33706.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	239	0.42054768	0.91392149	0.010546519	33574.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	240	0.43709597	0.91250224	0.010586774	33418.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	241	0.44841312	0.9085241	0.01060382	32238.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	242	0.46201513	0.90238919	0.010452009	31810.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	243	0.48605611	0.90014234	0.010551895	32316.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	244	0.48607317	0.89270826	0.01062264	28306.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	245	0.50136965	0.88511226	0.010488484	28950.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	246	0.55913464	0.87389352	0.010552408	30728.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	247	0.59960168	0.86846488	0.01054803	33626.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	248	0.6395953	0.85491248	0.010620409	35420.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	249	0.68742168	0.8408118	0.010580126	37842.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	250	0.72919531	0.81816546	0.010552602	38898.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	251	0.77240883	0.79046356	0.010567522	40728.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	252	0.8130498	0.74591634	0.010577028	41262.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	253	0.85194868	0.67223065	0.010513225	42176.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	254	0.88617794	0.55307144	0.010486935	42358.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	GATC	255	0.91508686	0.30064415	0.010500214	42226.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	159	0.0040735083	0.42307692	0.0026356471	208.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	166	0.0064073843	0.21648582	0.0028164016	11428.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	169	0.0065767727	0.2065879	0.0027742943	11172.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	171	0.0065762937	0.19655296	0.0028117106	11198.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	173	0.0066504451	0.19752066	0.0027720377	10890.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	174	0.0067055748	0.1929018	0.0028336125	10876.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	175	0.0066529208	0.19379402	0.0027871063	10506.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	176	0.0067438643	0.1909935	0.0027910557	10770.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	177	0.0067736043	0.1859784	0.00282726	10926.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	178	0.0067746818	0.18835878	0.0027823184	10480.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	179	0.0067968032	0.18466564	0.0028432746	10408.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	180	0.0069159799	0.18949325	0.0027762161	10222.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	181	0.0068395667	0.18007192	0.0028305819	10568.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	182	0.0069193666	0.18235181	0.0028050975	10392.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	183	0.0071002333	0.1743657	0.0028153042	11430.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	184	0.0071073587	0.18005055	0.0027821046	10286.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	185	0.0072399103	0.17667109	0.0028041577	10562.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	186	0.0072359014	0.17717602	0.002775336	10340.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	187	0.007167377	0.17111837	0.0028007918	10408.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	188	0.007276137	0.17106276	0.0027882922	10388.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	189	0.007343504	0.16857361	0.0028421516	10488.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	190	0.0072986177	0.16608561	0.0028317324	10326.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	191	0.00734543	0.16792005	0.0027937262	10106.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	192	0.0074092175	0.16311239	0.0028123103	10410.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	193	0.0074811522	0.16603998	0.0027901527	10106.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	194	0.0074717104	0.16043402	0.0027935206	10322.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	195	0.0075023689	0.15700809	0.0028517653	10388.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	196	0.0075163694	0.15754379	0.0028271773	10048.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	197	0.0075519346	0.15815403	0.0027861435	9946.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	198	0.0076397325	0.15631863	0.0027993804	10018.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	199	0.0076245173	0.15381542	0.0027971231	10012.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	200	0.0077059691	0.15213946	0.0027864556	10096.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	201	0.0077469566	0.14941963	0.0028104246	10166.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	202	0.0077204388	0.14787468	0.0027890106	10022.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	203	0.0078061222	0.14828705	0.0027791635	9866.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	204	0.0080503781	0.14795414	0.0027894741	10118.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	205	0.0079175819	0.14347303	0.0028046492	9974.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	206	0.008009598	0.14369442	0.0027770108	9896.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	207	0.0080760509	0.14211172	0.00281743	9774.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	208	0.0081608094	0.14043024	0.0027851527	9948.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	209	0.008079636	0.1379562	0.0028359264	9590.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	210	0.0080696565	0.1365445	0.0027831279	9550.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	211	0.0081829982	0.13523316	0.0027909533	9650.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	212	0.0083911261	0.13364524	0.0028248977	9832.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	213	0.0083576275	0.13220904	0.0028256872	9606.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	214	0.008540698	0.13207159	0.0027959567	9722.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	215	0.0084700756	0.12923333	0.0027863031	9626.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	216	0.0085124509	0.12780457	0.0027923246	9538.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	217	0.0085940063	0.12633676	0.0027958507	9538.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	218	0.0086239383	0.12372635	0.0027907503	9618.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	219	0.0085864159	0.12005918	0.0028223006	9462.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	220	0.0088939726	0.12253431	0.0028466719	9328.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	221	0.0088927719	0.12010114	0.0027847292	9492.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	222	0.0090230143	0.11875132	0.0028073911	9482.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	223	0.0091194917	0.11675448	0.0028158366	9490.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	224	0.0092010349	0.11724891	0.0028006143	9160.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	225	0.0091756697	0.11360207	0.0027799268	9278.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	226	0.0093090442	0.11149082	0.0028032017	9364.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	227	0.0094929723	0.11423511	0.0027349651	9034.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	228	0.0097660301	0.1113739	0.0027901759	9302.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	229	0.0099187055	0.11164623	0.0027791517	9136.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	230	0.0099426997	0.10882867	0.0027844814	9152.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	231	0.010164746	0.10618906	0.0027906187	9436.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	232	0.010090774	0.10539216	0.0027639289	8976.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	233	0.010251283	0.1027533	0.0028051877	9080.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	234	0.010672539	0.10205184	0.0028240412	9260.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	235	0.010791072	0.10015207	0.0028097261	9206.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	236	0.010894335	0.098112379	0.0028015855	9112.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	237	0.011252899	0.099018733	0.0027844291	8968.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	238	0.011395037	0.095860084	0.0028096658	9034.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	239	0.011320962	0.090391771	0.0028704978	9138.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	240	0.012112091	0.093370166	0.002867027	9050.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	241	0.011788661	0.089953271	0.0028155811	8560.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	242	0.011717367	0.086481349	0.0027659545	8418.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	243	0.012665631	0.087427912	0.0028309483	8670.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	244	0.012888085	0.087811271	0.0028633768	7630.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	245	0.012522501	0.084277061	0.0027512798	7594.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	246	0.013721734	0.081822697	0.0027658518	8054.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	247	0.01394136	0.07708901	0.0027629526	8808.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	248	0.015144474	0.07611465	0.0028245132	9420.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	249	0.01600916	0.073658052	0.0028126438	10060.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	250	0.016222161	0.069466248	0.0027649782	10192.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	251	0.017274472	0.067529544	0.002766424	10662.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	252	0.01812178	0.063553826	0.0027669147	10794.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	253	0.019111151	0.056836461	0.0027893349	11190.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	254	0.020729309	0.04807861	0.0028219011	11398.0	0.095126494	386209
PS00230_ML.fiberseq.tbl.gz	TCGA	255	0.023210553	0.028612049	0.0027984986	11254.0	0.095126494	386209
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	159	1.0	0.212237	1.0	123527.0	0.077972902	305339
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	166	1.0	0.078128625	1.0	3905342.0	0.077972902	305339
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	169	1.0	0.071396697	1.0	3852223.0	0.077972902	305339
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	171	1.0	0.069201831	1.0	3782371.0	0.077972902	305339
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	173	1.0	0.068311613	1.0	3689036.0	0.077972902	305339
PS00241_ML.fiberseq.tbl.gz	All-AT-bp	174	1.0	0.068328107	1.0	3570917.0	0.077972902	305339
